date,max_temperature_c,rainfall_mm,humidity_pct,holiday,daily_demand_mwh
2022-12-07,27.6,4.3,81.0,0,39230.2
2022-12-08,28.3,28.8,93.2,0,39131.8
2022-12-09,27.2,6.1,77.0,0,37359.1
2022-12-10,27.8,2.1,71.6,0,37379.7
2022-12-11,28.7,24.3,92.2,1,35889.1
2022-12-12,29.6,9.1,76.9,0,37808.2
2022-12-13,30.8,0.1,71.8,0,40764.8
2022-12-14,28.1,0.5,78.8,0,39843.9
2022-12-15,29.8,0.0,68.4,0,39599.8
2022-12-16,28.8,5.1,76.9,0,39087.2
2022-12-17,28.5,22.0,88.0,0,37052.3
2022-12-18,29.0,2.1,76.0,1,36059.0
2022-12-19,28.7,8.4,83.0,0,38945.4
2022-12-20,28.8,1.6,70.9,0,39103.6
2022-12-21,28.4,4.3,78.9,0,38806.1
2022-12-22,27.6,2.2,80.1,0,38830.4
2022-12-23,27.5,2.8,77.0,0,38775.0
2022-12-24,29.3,9.4,78.7,0,39922.0
2022-12-25,28.6,13.3,84.0,1,35683.1
2022-12-26,28.4,12.0,83.3,0,39318.2
2022-12-27,28.9,30.9,95.5,0,38318.8
2022-12-28,29.5,0.2,74.5,0,39720.3
2022-12-29,29.1,3.4,72.6,0,38680.5
2022-12-30,28.4,0.1,77.4,0,38591.2
2022-12-31,30.0,6.7,79.9,0,38453.6
2023-01-01,30.3,0.0,72.2,1,38187.5
2023-01-02,29.4,6.3,72.5,0,41362.7
2023-01-03,29.8,1.8,73.1,0,39875.8
2023-01-04,30.1,1.0,73.1,0,40847.2
2023-01-05,30.0,1.1,69.3,0,40300.5
2023-01-06,29.6,0.0,71.5,0,40892.5
2023-01-07,29.6,0.0,68.3,0,40891.5
2023-01-08,29.6,1.3,75.2,1,37560.8
2023-01-09,28.3,1.2,75.7,0,40438.0
2023-01-10,29.8,0.0,67.3,0,42180.8
2023-01-11,28.2,0.1,75.8,0,40774.2
2023-01-12,28.7,1.5,74.8,0,40182.6
2023-01-13,30.4,0.0,73.0,0,41674.5
2023-01-14,30.0,0.0,70.8,0,39990.6
2023-01-15,30.6,4.5,71.6,1,38629.1
2023-01-16,29.2,0.9,71.5,0,41376.5
2023-01-17,28.5,0.0,72.6,0,39881.1
2023-01-18,29.3,0.0,73.1,0,41269.4
2023-01-19,29.6,0.0,73.1,0,41246.4
2023-01-20,29.6,3.1,74.0,0,41596.4
2023-01-21,30.5,0.0,70.0,0,41431.1
2023-01-22,29.3,1.1,72.7,1,38323.9
2023-01-23,29.9,1.2,80.4,0,41324.8
2023-01-24,28.9,2.2,72.8,0,41614.8
2023-01-25,30.1,0.0,70.2,0,41104.9
2023-01-26,29.7,4.6,85.3,0,40516.7
2023-01-27,29.2,2.6,76.2,0,39115.9
2023-01-28,29.6,0.0,68.5,0,40571.5
2023-01-29,29.7,0.0,75.0,1,37839.0
2023-01-30,29.6,0.6,70.2,0,41814.9
2023-01-31,31.3,0.1,72.8,0,41112.3
2023-02-01,29.8,0.0,71.6,0,41293.2
2023-02-02,29.7,1.3,71.9,0,41953.7
2023-02-03,28.3,0.6,79.8,0,40327.0
2023-02-04,29.3,8.9,80.5,1,38270.7
2023-02-05,29.8,0.4,75.4,1,38217.9
2023-02-06,29.5,0.0,74.0,0,41645.4
2023-02-07,31.2,1.7,70.0,0,42822.7
2023-02-08,30.0,2.7,75.6,0,42461.9
2023-02-09,31.2,3.2,75.9,0,42479.7
2023-02-10,30.2,3.3,74.2,0,41449.8
2023-02-11,30.2,2.3,78.6,0,40840.3
2023-02-12,30.2,2.2,75.7,1,39243.1
2023-02-13,30.3,5.3,75.6,0,41327.7
2023-02-14,31.7,0.0,70.2,0,42753.3
2023-02-15,28.5,0.4,75.0,0,41086.7
2023-02-16,28.8,0.0,70.1,0,41441.2
2023-02-17,30.0,0.0,71.8,0,41444.5
2023-02-18,30.4,9.4,78.1,0,39916.2
2023-02-19,31.0,6.2,73.3,1,39563.7
2023-02-20,30.9,18.0,83.4,0,42587.4
2023-02-21,30.2,14.9,81.4,0,40610.0
2023-02-22,31.4,6.8,76.7,0,42870.1
2023-02-23,31.4,4.3,74.7,0,43457.6
2023-02-24,30.8,3.7,73.8,0,42867.2
2023-02-25,31.4,0.0,65.8,0,41769.8
2023-02-26,30.9,3.3,78.2,1,38777.9
2023-02-27,30.2,1.4,72.1,0,42421.4
2023-02-28,31.3,0.4,70.1,0,43077.7
2023-03-01,30.8,6.3,73.8,0,42578.3
2023-03-02,30.8,2.9,71.3,0,42505.8
2023-03-03,32.0,4.4,76.5,0,42461.5
2023-03-04,28.9,0.1,77.9,0,41211.3
2023-03-05,29.7,9.8,80.1,1,39029.0
2023-03-06,29.9,1.9,73.0,0,42448.6
2023-03-07,30.6,6.0,76.8,0,42589.9
2023-03-08,30.7,2.2,72.5,0,43813.4
2023-03-09,29.8,0.0,71.8,0,41938.7
2023-03-10,30.2,6.6,77.0,0,43175.1
2023-03-11,30.3,3.1,72.2,0,41159.8
2023-03-12,33.0,0.0,68.2,1,41467.3
2023-03-13,32.5,0.0,68.8,0,44522.0
2023-03-14,30.8,9.4,78.8,0,42374.6
2023-03-15,30.8,0.0,68.9,0,44018.4
2023-03-16,30.2,1.5,74.8,0,42912.8
2023-03-17,29.6,20.1,82.9,0,41120.1
2023-03-18,31.1,5.9,72.5,0,41755.8
2023-03-19,30.4,7.4,74.6,1,40067.9
2023-03-20,31.2,1.9,68.3,0,43694.5
2023-03-21,30.0,0.0,75.1,0,41914.8
2023-03-22,30.7,3.7,70.5,0,42726.0
2023-03-23,31.4,0.0,67.8,0,43448.7
2023-03-24,31.6,0.0,73.3,0,43090.4
2023-03-25,31.7,2.8,69.6,0,43995.3
2023-03-26,30.3,0.0,71.0,1,39763.8
2023-03-27,32.1,2.1,67.2,0,43552.4
2023-03-28,30.8,0.3,73.5,0,43813.9
2023-03-29,31.9,1.8,72.8,0,43318.2
2023-03-30,31.4,0.5,72.4,0,44025.8
2023-03-31,30.4,1.6,74.1,0,41739.1
2023-04-01,31.2,8.4,75.8,0,41815.3
2023-04-02,31.8,4.3,70.5,1,40912.1
2023-04-03,32.0,1.0,67.2,0,44676.0
2023-04-04,31.4,6.1,77.7,0,42697.3
2023-04-05,32.8,2.2,71.6,0,43414.0
2023-04-06,32.4,5.1,69.7,0,44071.7
2023-04-07,31.4,0.0,70.1,0,43005.2
2023-04-08,32.2,0.0,67.8,0,42734.4
2023-04-09,33.2,1.2,64.7,1,41602.9
2023-04-10,33.2,0.4,68.0,0,43930.0
2023-04-11,30.6,0.5,70.1,0,41785.6
2023-04-12,30.9,1.8,68.9,0,42299.7
2023-04-13,32.8,0.9,63.9,1,41818.8
2023-04-14,30.8,2.5,67.7,1,39577.4
2023-04-15,30.6,2.3,71.4,0,41908.4
2023-04-16,31.3,0.0,69.8,1,39305.0
2023-04-17,32.0,0.0,66.3,0,44830.6
2023-04-18,31.6,0.0,71.5,0,44977.5
2023-04-19,31.2,0.0,70.0,0,42677.3
2023-04-20,31.2,0.3,72.2,0,43515.9
2023-04-21,31.2,0.3,69.9,0,42715.0
2023-04-22,31.0,0.0,68.1,0,42189.1
2023-04-23,33.6,1.1,67.7,1,42439.8
2023-04-24,32.0,9.1,71.1,0,43125.3
2023-04-25,32.5,0.0,69.9,0,43789.8
2023-04-26,31.4,0.9,67.7,0,42805.4
2023-04-27,31.6,0.4,72.6,0,44295.9
2023-04-28,31.2,0.0,69.2,0,41241.8
2023-04-29,29.7,1.9,76.9,0,41362.9
2023-04-30,30.7,0.1,67.7,1,39871.0
2023-05-01,30.3,0.0,69.5,1,40208.1
2023-05-02,30.0,0.0,73.1,0,43327.9
2023-05-03,30.8,3.7,76.7,0,43818.9
2023-05-04,32.9,2.6,74.4,0,43124.9
2023-05-05,31.8,0.1,69.5,0,44959.5
2023-05-06,32.8,2.5,74.9,0,42198.1
2023-05-07,32.1,1.3,68.8,1,41358.6
2023-05-08,32.4,2.2,73.1,0,43921.8
2023-05-09,31.1,0.1,67.6,0,42918.3
2023-05-10,32.2,0.0,69.9,0,43523.3
2023-05-11,32.4,1.0,62.0,0,43804.5
2023-05-12,31.3,0.0,66.6,0,43485.6
2023-05-13,32.2,0.0,70.0,0,42279.1
2023-05-14,32.2,0.0,64.7,1,40417.8
2023-05-15,31.3,0.8,71.8,0,42801.5
2023-05-16,30.9,8.5,78.9,0,42013.6
2023-05-17,30.8,6.8,73.7,0,42296.5
2023-05-18,31.8,13.6,75.2,0,42317.0
2023-05-19,32.0,0.0,67.5,0,43346.9
2023-05-20,31.1,6.2,71.5,0,42340.9
2023-05-21,31.8,2.4,70.6,1,40272.6
2023-05-22,32.2,0.6,69.4,0,44935.1
2023-05-23,32.2,9.3,73.8,0,41910.9
2023-05-24,33.0,2.7,74.3,0,44229.6
2023-05-25,32.7,0.0,65.7,0,43900.2
2023-05-26,30.9,8.5,80.4,0,43235.4
2023-05-27,33.0,5.4,67.8,0,43394.9
2023-05-28,31.3,4.1,73.0,1,39699.8
2023-05-29,32.5,0.0,71.8,0,43848.9
2023-05-30,31.7,4.8,76.0,0,42689.4
2023-05-31,31.3,15.6,78.9,0,42993.2
2023-06-01,30.2,5.6,77.0,0,41167.0
2023-06-02,31.5,0.0,71.0,0,43695.7
2023-06-03,30.4,6.1,73.8,0,41507.5
2023-06-04,32.4,5.7,74.0,1,39869.4
2023-06-05,32.8,8.5,79.0,0,43324.6
2023-06-06,30.9,5.5,75.6,0,42567.3
2023-06-07,31.8,0.3,71.2,0,44096.1
2023-06-08,30.9,4.0,75.2,0,44806.6
2023-06-09,31.0,2.4,67.7,0,43566.4
2023-06-10,32.1,4.6,73.2,0,41945.6
2023-06-11,31.4,10.8,73.8,1,39866.4
2023-06-12,32.8,1.0,66.6,0,44097.4
2023-06-13,31.0,19.1,89.3,0,41544.4
2023-06-14,32.2,5.6,71.5,0,42342.1
2023-06-15,31.5,8.5,73.1,0,42646.1
2023-06-16,32.0,7.2,77.1,0,43497.7
2023-06-17,31.0,5.0,70.9,0,40598.6
2023-06-18,31.3,5.9,72.6,1,38969.0
2023-06-19,31.2,4.0,76.5,0,43025.2
2023-06-20,30.6,5.3,74.6,0,42329.1
2023-06-21,31.8,0.0,64.6,0,43953.9
2023-06-22,31.8,4.9,74.2,0,41910.7
2023-06-23,31.7,4.3,71.1,0,44325.6
2023-06-24,32.4,6.4,77.1,0,41157.6
2023-06-25,32.3,6.4,70.8,1,38474.4
2023-06-26,30.9,9.4,80.0,0,42117.9
2023-06-27,31.4,4.1,77.9,0,41859.9
2023-06-28,30.6,10.2,75.2,0,41943.7
2023-06-29,31.1,0.6,70.2,0,42473.6
2023-06-30,30.6,9.7,78.6,0,41805.8
2023-07-01,32.3,0.9,66.5,0,41614.8
2023-07-02,31.3,2.8,72.7,1,39562.8
2023-07-03,30.8,4.7,73.1,0,41952.6
2023-07-04,31.9,2.3,69.9,0,43467.3
2023-07-05,29.2,9.9,79.8,0,41043.7
2023-07-06,29.3,1.2,74.1,0,40862.8
2023-07-07,31.5,2.6,71.9,0,41390.3
2023-07-08,30.9,1.4,69.8,0,41201.8
2023-07-09,31.0,5.1,72.1,1,38098.5
2023-07-10,29.7,0.0,72.0,0,40783.5
2023-07-11,30.7,8.0,75.9,0,42191.1
2023-07-12,32.3,0.0,67.2,0,41715.0
2023-07-13,31.4,5.7,74.6,0,43101.2
2023-07-14,30.8,0.0,65.3,0,42200.3
2023-07-15,30.3,1.7,70.5,0,40839.8
2023-07-16,30.3,0.3,70.9,1,37925.6
2023-07-17,28.9,2.2,72.5,0,41526.6
2023-07-18,30.8,1.1,76.4,0,41949.7
2023-07-19,31.2,2.0,71.5,0,41663.4
2023-07-20,29.2,0.0,73.7,0,41343.5
2023-07-21,29.9,0.0,70.6,0,40435.1
2023-07-22,29.5,0.0,72.7,0,39339.6
2023-07-23,29.6,0.0,68.9,1,37412.3
2023-07-24,30.4,0.0,70.8,0,41922.8
2023-07-25,28.7,0.0,71.2,0,40836.6
2023-07-26,30.8,0.0,69.9,0,42520.8
2023-07-27,30.9,0.5,63.3,0,41242.2
2023-07-28,30.1,0.0,68.5,0,41808.0
2023-07-29,28.3,0.0,79.0,0,39568.2
2023-07-30,29.4,0.3,75.5,1,37254.2
2023-07-31,31.2,3.7,76.6,0,42018.5
2023-08-01,27.9,0.0,79.3,0,40276.3
2023-08-02,29.8,0.8,74.8,0,40781.4
2023-08-03,29.1,1.2,72.7,0,40846.0
2023-08-04,30.7,0.0,67.8,0,41503.8
2023-08-05,29.5,0.4,76.5,0,39968.8
2023-08-06,30.3,4.6,74.7,1,37733.9
2023-08-07,30.4,4.4,81.7,0,40386.3
2023-08-08,31.4,0.0,68.8,0,41890.3
2023-08-09,29.7,1.4,79.2,0,40451.6
2023-08-10,30.2,4.0,73.9,0,40406.9
2023-08-11,28.6,3.0,80.0,0,40199.7
2023-08-12,30.8,3.6,78.3,0,40904.0
2023-08-13,29.2,0.0,70.2,1,37590.0
2023-08-14,29.3,12.2,79.6,0,39937.9
2023-08-15,29.7,0.6,69.7,0,40493.1
2023-08-16,28.4,0.5,71.0,0,40652.0
2023-08-17,29.8,0.0,74.3,0,39354.1
2023-08-18,30.4,2.1,72.2,0,41607.8
2023-08-19,29.8,9.8,78.8,0,38409.8
2023-08-20,28.3,4.3,79.1,1,35841.3
2023-08-21,29.4,2.6,69.0,0,40216.3
2023-08-22,30.1,7.5,80.6,0,42092.0
2023-08-23,28.0,10.6,80.9,0,40624.3
2023-08-24,28.6,8.4,81.2,0,40345.4
2023-08-25,30.1,0.0,73.7,0,41128.8
2023-08-26,29.6,8.2,82.0,0,38235.7
2023-08-27,29.7,6.1,76.1,1,37343.0
2023-08-28,30.8,0.6,64.8,0,40801.2
2023-08-29,29.7,6.3,76.8,0,39863.0
2023-08-30,29.8,12.1,80.8,0,40335.6
2023-08-31,31.4,1.4,67.7,0,41061.5
2023-09-01,29.0,10.0,80.4,0,40478.6
2023-09-02,28.5,5.6,76.7,0,37654.7
2023-09-03,29.5,3.7,71.1,1,37171.0
2023-09-04,29.5,5.4,78.3,0,39666.9
2023-09-05,28.7,2.4,73.8,0,39676.7
2023-09-06,28.2,5.8,77.2,0,39798.4
2023-09-07,30.9,3.1,71.3,0,40225.4
2023-09-08,29.3,26.9,94.2,0,39438.3
2023-09-09,28.4,2.1,75.6,0,38728.5
2023-09-10,29.7,0.7,73.1,1,36790.6
2023-09-11,28.9,9.1,78.3,0,39399.9
2023-09-12,28.7,2.4,76.9,0,39759.8
2023-09-13,29.3,3.1,79.0,0,39625.6
2023-09-14,27.8,2.7,78.9,0,39408.0
2023-09-15,29.1,8.1,80.6,0,39640.3
2023-09-16,30.4,0.0,73.3,0,39382.0
2023-09-17,29.2,8.6,74.7,1,37634.2
2023-09-18,28.5,5.9,75.5,0,39819.2
2023-09-19,28.3,16.7,84.7,0,38849.0
2023-09-20,28.4,3.7,74.6,0,39662.4
2023-09-21,28.5,0.0,71.0,0,39068.7
2023-09-22,28.4,3.5,71.1,0,39261.9
2023-09-23,29.4,3.9,71.4,0,38899.7
2023-09-24,27.3,9.2,81.3,1,34773.7
2023-09-25,29.3,0.0,72.8,0,40336.7
2023-09-26,28.3,0.0,72.2,0,39260.8
2023-09-27,28.9,2.8,75.7,0,39531.6
2023-09-28,27.7,12.7,82.5,0,38452.5
2023-09-29,29.6,4.4,78.7,0,41960.7
2023-09-30,29.5,4.5,75.1,0,38656.0
2023-10-01,29.3,0.0,75.2,1,35474.0
2023-10-02,27.3,1.6,77.7,0,37958.0
2023-10-03,29.1,6.3,73.2,0,40211.8
2023-10-04,28.8,2.2,75.0,0,40554.1
2023-10-05,27.2,0.0,72.5,0,38532.6
2023-10-06,28.4,1.1,74.8,0,40363.3
2023-10-07,28.7,2.6,73.4,0,39199.1
2023-10-08,28.8,2.9,76.8,1,36343.4
2023-10-09,28.5,4.2,72.9,0,39294.0
2023-10-10,28.6,1.5,75.1,0,39709.8
2023-10-11,29.5,1.6,75.5,0,40601.2
2023-10-12,29.3,0.0,75.7,0,40242.0
2023-10-13,26.0,1.4,76.5,0,37915.9
2023-10-14,28.1,0.4,75.2,0,38345.9
2023-10-15,28.2,0.0,75.3,1,37512.5
2023-10-16,26.9,6.5,85.5,0,38744.9
2023-10-17,28.4,0.0,70.0,0,40075.5
2023-10-18,29.3,0.4,70.6,0,40283.6
2023-10-19,27.4,0.3,84.5,0,39213.6
2023-10-20,28.5,0.6,73.8,0,39636.7
2023-10-21,27.5,5.8,73.8,0,38582.6
2023-10-22,27.7,1.5,74.7,1,36407.4
2023-10-23,29.4,0.0,64.6,0,40186.9
2023-10-24,27.8,4.4,78.9,0,38632.8
2023-10-25,28.6,2.1,77.9,0,39797.4
2023-10-26,26.7,0.0,74.2,0,38681.2
2023-10-27,29.7,4.1,73.7,0,39812.9
2023-10-28,28.7,0.0,76.7,0,40515.9
2023-10-29,28.1,0.0,69.6,1,35173.7
2023-10-30,28.7,0.0,70.0,0,40289.7
2023-10-31,27.1,0.0,75.7,0,38345.7
2023-11-01,29.2,4.9,74.2,0,39818.1
2023-11-02,27.9,1.5,75.2,0,40946.6
2023-11-03,28.0,0.0,71.2,0,38754.0
2023-11-04,27.8,1.1,76.7,0,37863.8
2023-11-05,27.7,4.6,77.9,1,35872.7
2023-11-06,28.8,0.0,75.5,0,39189.6
2023-11-07,28.4,0.7,75.5,0,40127.2
2023-11-08,28.7,13.2,83.1,0,38928.5
2023-11-09,28.2,1.1,71.1,0,39876.8
2023-11-10,28.6,0.0,75.6,0,38836.1
2023-11-11,27.9,0.6,74.6,0,37256.9
2023-11-12,30.0,0.0,71.5,1,37028.7
2023-11-13,27.0,5.4,83.2,0,37722.1
2023-11-14,29.2,0.0,71.0,0,41012.8
2023-11-15,29.3,0.0,77.1,0,39084.2
2023-11-16,27.6,19.3,92.6,0,37887.3
2023-11-17,30.0,0.0,74.2,0,40702.5
2023-11-18,29.0,0.0,70.5,0,38691.7
2023-11-19,29.0,0.0,66.9,1,35790.1
2023-11-20,28.3,8.8,83.6,0,40645.9
2023-11-21,28.1,6.1,79.2,0,38685.3
2023-11-22,28.1,1.2,73.4,0,39397.7
2023-11-23,28.6,1.0,78.3,0,39643.2
2023-11-24,29.4,6.0,74.2,0,40470.5
2023-11-25,28.5,4.8,76.2,0,39000.1
2023-11-26,27.6,2.8,79.0,1,35528.4
2023-11-27,29.0,7.1,74.8,0,39587.9
2023-11-28,29.1,0.0,73.1,0,39957.8
2023-11-29,28.9,0.5,77.3,0,40490.3
2023-11-30,29.0,7.8,79.3,0,39044.2
2023-12-01,28.2,5.7,82.2,0,40819.0
2023-12-02,27.6,4.1,81.6,0,37939.1
2023-12-03,27.7,25.0,91.7,1,35437.0
2023-12-04,27.1,9.3,75.4,0,38165.5
2023-12-05,28.6,1.7,71.8,0,39085.5
2023-12-06,28.4,0.8,77.2,0,39290.6
2023-12-07,28.1,6.0,74.1,0,38931.0
2023-12-08,26.1,13.1,85.3,0,38103.4
2023-12-09,27.5,5.5,80.3,0,37783.2
2023-12-10,29.4,2.2,78.7,1,37618.1
2023-12-11,28.0,4.8,76.4,0,39108.0
2023-12-12,28.8,0.0,71.8,0,39621.9
2023-12-13,27.5,12.4,83.7,0,38868.3
2023-12-14,29.7,15.3,83.4,0,40779.3
2023-12-15,28.5,7.6,78.7,0,39961.4
2023-12-16,28.9,17.4,88.2,0,38708.0
2023-12-17,30.5,1.7,69.9,1,36899.6
2023-12-18,29.9,4.5,75.4,0,39909.1
2023-12-19,28.4,7.0,80.2,0,39060.4
2023-12-20,28.2,4.8,76.6,0,40736.5
2023-12-21,28.5,1.8,78.0,0,40467.3
2023-12-22,29.2,2.1,75.1,0,39902.8
2023-12-23,28.7,11.2,83.6,0,38672.8
2023-12-24,28.5,2.4,76.4,1,36428.5
2023-12-25,30.0,8.5,78.6,1,37823.4
2023-12-26,28.8,2.0,73.3,0,40648.1
2023-12-27,30.7,7.7,74.1,0,40918.5
2023-12-28,29.0,2.3,78.7,0,41832.4
2023-12-29,30.4,4.3,76.2,0,41904.5
2023-12-30,29.2,0.1,70.2,0,40672.5
2023-12-31,29.7,2.5,74.5,1,38140.5
2024-01-01,28.4,0.0,67.3,1,38527.8
2024-01-02,28.3,0.4,73.0,0,41460.9
2024-01-03,29.4,0.5,76.1,0,41380.2
2024-01-04,29.9,0.7,72.3,0,42894.4
2024-01-05,29.1,0.1,73.7,0,41788.0
2024-01-06,28.1,1.3,66.6,0,40279.0
2024-01-07,28.1,4.4,76.6,1,37788.2
2024-01-08,28.1,2.3,77.4,0,42120.0
2024-01-09,27.8,0.0,76.7,0,40040.5
2024-01-10,29.3,0.0,75.9,0,42922.7
2024-01-11,30.2,1.4,72.0,0,41982.7
2024-01-12,29.3,0.0,72.6,0,40836.4
2024-01-13,27.5,0.0,71.7,0,39533.7
2024-01-14,29.2,0.0,72.6,1,37479.6
2024-01-15,29.3,1.2,70.1,0,42181.3
2024-01-16,31.1,0.0,64.8,0,42026.6
2024-01-17,28.3,0.4,71.6,0,41468.1
2024-01-18,29.2,0.0,77.8,0,42555.1
2024-01-19,30.9,0.0,69.9,0,42221.9
2024-01-20,29.9,0.7,73.3,0,41112.3
2024-01-21,30.0,0.0,70.4,1,38244.6
2024-01-22,29.7,2.1,68.4,0,41831.1
2024-01-23,29.9,0.0,75.0,0,43947.2
2024-01-24,30.3,0.4,65.3,0,42972.6
2024-01-25,29.0,0.0,71.8,0,41736.6
2024-01-26,30.4,0.0,71.2,0,42195.1
2024-01-27,28.7,2.9,76.6,0,40736.3
2024-01-28,30.0,3.8,72.2,1,39206.2
2024-01-29,30.0,0.0,66.5,0,42160.0
2024-01-30,29.4,0.5,70.9,0,42490.7
2024-01-31,29.9,0.0,70.0,0,41807.3
2024-02-01,29.4,3.5,72.9,0,41485.6
2024-02-02,29.1,1.0,76.9,0,42301.8
2024-02-03,29.7,0.0,68.8,0,40747.9
2024-02-04,29.1,0.0,74.2,1,39428.9
2024-02-05,30.3,0.0,72.0,0,42729.3
2024-02-06,29.1,0.0,76.2,0,41020.3
2024-02-07,30.7,0.0,70.6,0,43030.0
2024-02-08,29.2,8.5,81.1,0,40874.6
2024-02-09,29.7,0.0,71.9,0,42989.1
2024-02-10,29.7,2.0,75.1,0,41417.6
2024-02-11,31.3,3.9,68.1,1,41201.5
2024-02-12,30.5,8.0,68.5,0,43403.3
2024-02-13,30.1,2.6,74.6,0,42034.7
2024-02-14,30.7,1.6,73.3,0,41751.8
2024-02-15,28.7,3.0,77.4,0,41559.0
2024-02-16,30.3,0.0,69.9,0,42186.6
2024-02-17,32.0,0.0,73.5,0,44084.5
2024-02-18,30.5,1.8,71.0,1,39843.6
2024-02-19,30.5,0.0,72.5,0,43730.1
2024-02-20,30.9,0.8,72.9,0,43128.5
2024-02-21,31.2,1.4,76.2,0,43340.4
2024-02-22,29.0,19.8,85.5,0,41713.5
2024-02-23,29.2,12.4,79.3,0,42865.6
2024-02-24,30.8,5.9,70.2,0,42434.9
2024-02-25,30.1,9.3,82.6,1,38805.3
2024-02-26,31.7,0.2,70.8,0,44874.3
2024-02-27,30.4,4.3,75.5,0,42891.4
2024-02-28,29.2,8.5,88.1,0,42048.3
2024-02-29,29.7,0.2,73.5,0,41079.4
2024-03-01,28.6,5.7,73.9,0,42602.1
2024-03-02,30.6,0.0,70.5,0,42549.4
2024-03-03,30.7,7.1,72.7,1,40045.9
2024-03-04,30.5,12.0,77.8,0,42686.6
2024-03-05,31.8,0.3,68.4,0,43588.8
2024-03-06,31.9,0.5,67.8,0,43790.4
2024-03-07,30.8,11.6,74.2,0,43445.5
2024-03-08,29.3,4.1,80.5,0,43096.5
2024-03-09,31.5,10.0,77.2,0,42505.5
2024-03-10,31.5,2.6,70.8,1,41237.0
2024-03-11,31.3,2.8,74.2,0,43690.7
2024-03-12,31.9,3.7,73.1,0,43666.5
2024-03-13,30.2,17.3,83.8,0,42848.8
2024-03-14,32.7,8.7,75.6,0,43381.9
2024-03-15,30.4,0.8,72.4,0,43577.7
2024-03-16,31.8,4.2,74.1,0,42083.1
2024-03-17,29.8,1.9,75.7,1,39286.5
2024-03-18,30.5,1.2,72.6,0,42179.9
2024-03-19,32.4,5.6,71.3,0,44187.6
2024-03-20,31.0,4.2,77.8,0,44734.9
2024-03-21,32.0,0.0,67.7,0,44203.9
2024-03-22,31.5,2.8,72.8,0,44390.3
2024-03-23,31.2,0.8,71.9,0,44558.8
2024-03-24,32.4,4.4,69.4,1,41453.5
2024-03-25,31.2,0.6,68.2,0,43429.3
2024-03-26,30.0,1.6,72.1,0,42908.4
2024-03-27,30.8,0.7,69.8,0,43743.2
2024-03-28,31.9,10.8,71.8,0,43517.3
2024-03-29,31.8,1.9,68.6,0,43833.6
2024-03-30,30.2,10.2,79.1,0,42910.1
2024-03-31,30.9,1.8,75.6,1,41270.0
2024-04-01,31.0,3.9,74.7,0,42729.2
2024-04-02,31.2,0.0,62.4,0,43502.3
2024-04-03,30.4,0.0,73.3,0,43358.9
2024-04-04,31.0,1.1,69.5,0,44313.7
2024-04-05,31.0,7.6,76.8,0,44414.6
2024-04-06,32.2,0.0,68.7,0,45381.3
2024-04-07,32.2,0.0,68.1,1,41048.9
2024-04-08,31.5,3.8,71.9,0,43792.6
2024-04-09,31.3,2.6,71.7,0,44403.8
2024-04-10,31.7,0.0,73.4,0,43884.0
2024-04-11,31.0,7.9,75.6,0,43601.7
2024-04-12,30.7,7.9,79.3,0,43305.9
2024-04-13,30.9,0.0,73.4,1,39036.1
2024-04-14,31.2,0.0,72.2,1,40945.6
2024-04-15,30.8,0.3,65.7,0,43741.5
2024-04-16,31.8,1.1,73.3,0,45173.9
2024-04-17,32.3,0.7,67.7,0,44587.4
2024-04-18,30.5,0.3,73.7,0,42899.0
2024-04-19,31.7,0.0,66.5,0,44181.8
2024-04-20,31.6,1.3,67.0,0,41954.7
2024-04-21,32.0,1.5,75.9,1,40440.6
2024-04-22,31.7,2.5,68.1,0,44672.4
2024-04-23,30.6,0.0,74.5,0,43634.4
2024-04-24,30.8,0.1,71.3,0,44467.9
2024-04-25,31.8,0.0,68.0,0,43089.2
2024-04-26,32.6,0.0,68.0,0,44594.4
2024-04-27,30.0,0.2,68.2,0,42291.8
2024-04-28,32.1,0.0,68.9,1,41910.3
2024-04-29,32.7,0.0,64.6,0,45249.1
2024-04-30,31.7,2.8,70.1,0,44613.0
2024-05-01,32.2,0.1,71.5,1,43261.8
2024-05-02,31.2,0.0,70.9,0,43838.2
2024-05-03,31.7,5.3,68.5,0,44978.9
2024-05-04,30.5,3.1,75.8,0,42031.3
2024-05-05,29.9,2.5,73.7,1,39444.5
2024-05-06,32.6,2.6,68.3,0,45087.9
2024-05-07,31.0,0.8,73.3,0,42937.8
2024-05-08,31.4,0.8,69.9,0,44484.6
2024-05-09,30.7,0.0,67.5,0,43841.7
2024-05-10,30.7,14.2,85.8,0,43957.9
2024-05-11,31.7,1.3,70.3,0,43241.4
2024-05-12,31.2,3.5,72.2,1,40717.4
2024-05-13,32.1,1.6,68.7,0,44691.3
2024-05-14,32.1,0.3,72.5,0,43993.1
2024-05-15,32.0,6.7,71.7,0,43681.4
2024-05-16,32.0,3.2,66.5,0,44526.4
2024-05-17,33.0,1.9,66.6,0,44748.3
2024-05-18,30.9,4.4,77.5,0,42485.5
2024-05-19,31.7,2.6,73.6,1,40836.0
2024-05-20,32.6,16.0,77.7,0,45098.4
2024-05-21,32.7,7.8,77.1,0,44096.4
2024-05-22,30.6,6.0,77.2,0,43096.0
2024-05-23,31.5,0.0,69.0,0,42912.1
2024-05-24,32.8,6.5,71.5,0,44392.6
2024-05-25,32.1,6.4,74.0,0,43605.6
